case_key,case_name_abbreviation,dissent_ind,majority_word_count,dissent_word_count,officialcitation,issuearea,majvotes,minvotes,kldiv_score,d2v_cosdist_score,sbert_cosdist_score,legalbert_cosdist_score,year,voyage3_cosdist,voyagelaw_cosdist,z_kldiv,z_d2v,z_voyage3,composite_div
a1172,Atlantic Refining Co. v. Federal Trade Commission,1,5625,1478,381 U.S. 357,9,6,3,.52241403,.21111095,.067315497,.010401368,1965,.20449662,.17091393,-.85002559,-.49679542,-.77630937,-.70771015
a1172,Atlantic Refining Co. v. Federal Trade Commission,2,5625,2738,381 U.S. 357,9,6,3,.72800881,.15884531,.057326701,.0068941116,1965,.31147325,.1885922,-.69578326,-.8948282,.049235575,-.51379198
a1173,United Gas Improvement Co. v. Continental Oil Co.,1,3718,210,381 U.S. 392,9,8,1,1.3756024,.60915887,.28422841,.04102385,1965,.56894433,.37873149,-.20994236,2.5345674,2.0361552,1.4535934
a1178,United States v. Brown,1,8030,5041,381 U.S. 437,3,5,4,1.5713379,.20914006,.052008752,.0061936378,1965,.17965537,.12825841,-.063096628,-.51180488,-.96801078,-.5143041
a1179,Griswold v. Connecticut,1,2075,7338,381 U.S. 479,5,7,2,2.3631868,.55905628,.14239013,.011311948,1965,.3572104,.21920449,.53096825,2.1530075,.40219185,1.0287225
a1179,Griswold v. Connecticut,2,2075,1331,381 U.S. 479,5,7,2,1.979974,.4122211,.14731187,.011970401,1965,.32168996,.2121684,.2434724,1.0347736,.12807855,.46877486
a1180,Estes v. Texas,1,5492,4820,381 U.S. 532,1,5,4,.37345022,.18418276,.040196542,.006065011,1965,.21115428,.11108899,-.96178198,-.70186895,-.72493184,-.79619426
a1180,Estes v. Texas,2,5492,411,381 U.S. 532,1,5,4,1.8599763,.30786467,.1247511,.028924882,1965,.4885509,.39989918,.15344709,.24003953,1.4157543,.60308033
a1180,Estes v. Texas,3,5492,202,381 U.S. 532,1,5,4,2.0899851,.45815355,.28005004,.047715545,1965,.60647482,.45646393,.32600546,1.3845754,2.3257802,1.3454536
a1181,Linkletter v. Walker,1,7106,4095,381 U.S. 618,1,7,2,.81063461,.2565988,.077492699,.0064942837,1965,.25740969,.17454749,-.63379526,-.15037939,-.3679761,-.38405025
a1183,"Local Union No. 189, Amalgamated Meat Cutters & Butcher Workmen v. Jewel Tea Co.",1,5811,9882,381 U.S. 676,7,6,3,2.7582533,.27967489,.096437901,.0080866218,1965,.39342511,.26117289,.82735699,.025358226,.68166292,.51145935
a1183,"Local Union No. 189, Amalgamated Meat Cutters & Butcher Workmen v. Jewel Tea Co.",2,5811,2822,381 U.S. 676,7,6,3,1.1045575,.30787957,.10023165,.0070783496,1965,.36666125,.22787744,-.41328698,.24015301,.47512463,.10066355
a1183,"Local Union No. 189, Amalgamated Meat Cutters & Butcher Workmen v. Jewel Tea Co.",3,5811,893,381 U.S. 676,7,6,3,.5751642,.24434626,.079625398,.0099196434,1965,.28719145,.21860671,-.81045109,-.24368949,-.1381485,-.3974297
a1184,Cameron v. Johnson,1,157,4069,381 U.S. 741,3,5,4,1.379644,.37600327,.21844304,.037865579,1965,.46129739,.3769958,-.20691018,.75895399,1.2054373,.58582705
a1184,Cameron v. Johnson,2,157,1693,381 U.S. 741,3,5,4,5.5782251,.38558596,.2241119,.03660953,1965,.4510898,.33395457,2.9429703,.83193171,1.1266648,1.6338556
a1187,"Gondeck v. Pan American World Airways, Inc.",1,1251,688,382 U.S. 25,8,7,1,1.5867517,.37075111,.1173138,.0090042949,1965,.34219003,.24405646,-.051532835,.71895581,.28627875,.31790057
a1188,Federal Trade Commission v. Mary Carter Paint Co.,1,858,1513,382 U.S. 46,9,7,1,1.4397638,.18487024,.1047472,.018983901,1965,.2516858,.18321401,-.16180685,-.6966334,-.41214773,-.42352933
a119,Cnty. of Maui v. Haw. Wildlife Fund,1,5443,5544,140 S. Ct. 1462,8,6,3,.26862752,.1217637,.028629061,.0018769503,2020,.13281548,.10071522,-1.0404226,-1.1772258,-1.329477,-1.1823751
a1195,Western Pacific Railroad v. United States,1,2775,1514,382 U.S. 237,8,8,1,.92568499,.17679019,.081087351,.0057651997,1965,.2460981,.16774935,-.5474816,-.75816762,-.45526832,-.58697253
a1196,United States v. Speers,1,4193,432,382 U.S. 266,12,8,1,2.6722646,.29284877,.1966002,.028334141,1965,.28104246,.22482228,.76284605,.12568486,-.18560065,.23431009
a1199,Evans v. Newton,1,5027,956,382 U.S. 296,2,6,3,4.4818258,.28486747,.1482383,.016682863,1966,.36118537,.21836925,2.1204243,.064902678,.43286696,.87273133
a1199,Evans v. Newton,2,5027,2460,382 U.S. 296,2,6,3,1.088829,.1771879,.0775702,.0112046,1966,.27207488,.13715011,-.42508686,-.75513881,-.25480399,-.47834322
a12,Dart Cherokee Basin Operating Co. v. Owens,1,6273,445,135 S. Ct. 547,9,5,4,1.4881243,.46713579,.19257957,.017543674,2014,.53042328,.47497654,-.12552561,1.4529803,1.7388859,1.0221136
a1200,United States v. Yazell,1,5572,773,382 U.S. 341,10,6,3,3.4109747,.28481621,.11441165,.012766421,1966,.26366901,.19555426,1.317045,.064512305,-.31967255,.35396159
a1201,Koehring Co. v. Hyde Construction Co.,1,760,147,382 U.S. 362,9,7,2,1.1685921,.52294391,.36142531,.053902745,1966,.62353098,.50498867,-.36524662,1.8779912,2.4574034,1.3233826
a1203,Tehan v. United States ex rel. Shott,1,4176,56,382 U.S. 406,1,5,2,4.0370717,.59055746,.57542092,.1187315,1966,.75785792,.72931099,1.7867585,2.3929069,3.4940124,2.5578926
a1204,"Brotherhood of Locomotive Engineers v. Chicago, Rock Island & Pacific Railroad",1,4016,3027,382 U.S. 423,9,7,1,1.1517118,.1862426,.06176364,.0066747665,1966,.33229274,.17595828,-.37791064,-.6861822,.20990077,-.2847307
a1206,Chandler v. Judicial Council of the Tenth Circuit,1,181,829,382 U.S. 1003,9,7,2,.60228485,.40272665,.34765744,.046723485,1966,.49258268,.33548713,-.79010451,.96246785,1.4468677,.53974366
a1207,"Linn v. United Plant Guard Workers of America, Local 114",1,3887,584,383 U.S. 53,10,5,4,1.7424755,.4896194,.14418674,.01807183,1966,.46980888,.3978827,.065295063,1.6242059,1.2711209,.98687398
a1207,"Linn v. United Plant Guard Workers of America, Local 114",2,3887,1719,383 U.S. 53,10,5,4,4.4489937,.2330381,.057128549,.0040127039,1966,.24996895,.19389617,2.0957928,-.32980764,-.42539677,.44686279
a1208,Rosenblatt v. Baer,1,3736,139,383 U.S. 75,3,8,1,3.4526203,.61929119,.2865907,.041766524,1966,.60943192,.55833948,1.3482884,2.6117308,2.3486001,2.1028731
a1209,United States v. Ewell,1,2494,1149,383 U.S. 116,1,7,2,1.4689506,.27973986,.088130899,.010921359,1966,.33130968,.24185622,-.13991015,.025853002,.20231444,.029419098
a1210,Brown v. Louisiana,1,3398,5277,383 U.S. 131,2,5,4,1.5256034,.1602058,.043167599,.0062991381,1966,.16277748,.10176826,-.09740781,-.8844673,-1.0982585,-.69337785
a1214,Fribourg Navigation Co. v. Commissioner,1,4735,4348,383 U.S. 272,12,6,3,.52439815,.12787969,.027492899,.0037085414,1966,.18414378,.12060148,-.84853703,-1.1306491,-.93337345,-.97085321
a1217,Pate v. Robinson,1,3807,1504,383 U.S. 375,4,7,2,2.0803504,.18772656,.0573062,.011705935,1966,.26434129,.13672835,.31877726,-.67488098,-.31448451,-.22352941
a1218,Perry v. Commerce Loan Co.,1,3710,1851,383 U.S. 392,8,8,1,.6641137,.15730923,.08763814,.0063669086,1966,.15598637,.16476488,-.74371892,-.90652627,-1.1506659,-.93363702
a1219,"A Book Named ""John Cleland's Memoirs of a Woman of Pleasure"" v. Attorney General of Massachusetts",1,3422,4376,383 U.S. 413,3,6,3,1.962181,.30104089,.13454115,.01757437,1966,.25104386,.14391243,.23012359,.18807255,-.41710162,.00036484003
a1219,"A Book Named ""John Cleland's Memoirs of a Woman of Pleasure"" v. Attorney General of Massachusetts",2,3422,1708,383 U.S. 413,3,6,3,2.0836878,.35623205,.1536431,.025025547,1966,.43250614,.24320871,.32128105,.60838485,.98325354,.63763982
a1219,"A Book Named ""John Cleland's Memoirs of a Woman of Pleasure"" v. Attorney General of Massachusetts",3,3422,646,383 U.S. 413,3,6,3,1.4342327,.30807531,.20613641,.019175828,1966,.33826596,.31059337,-.16595639,.2416437,.25599647,.11056126
a1220,Ginzburg v. United States,1,3987,2028,383 U.S. 463,3,5,4,.72016865,.45778096,.1260822,.015785158,1966,.41041595,.30796677,-.7016651,1.3817379,.81278223,.49761835
a1220,Ginzburg v. United States,2,3987,3307,383 U.S. 463,3,5,4,.87668192,.31810784,.086626202,.0098598599,1966,.38386613,.21673894,-.58424497,.3180472,.60789573,.11389932
a1220,Ginzburg v. United States,3,3987,1602,383 U.S. 463,3,5,4,.5872128,.22851133,.069820046,.0092181563,1966,.2633124,.17930853,-.80141193,-.36428154,-.32242456,-.49603933
a1220,Ginzburg v. United States,4,3987,1185,383 U.S. 463,3,5,4,.80333287,.3546094,.092603453,.010889053,1966,.35164726,.25214505,-.63927323,.59602743,.35926077,.10533833
a1221,Mishkin v. New York,1,4128,737,383 U.S. 502,3,6,3,2.1615415,.50827408,.2794078,.02815783,1966,.56098211,.40987802,.37968883,1.7662719,1.9747101,1.373557
a1221,Mishkin v. New York,2,4128,172,383 U.S. 502,3,6,3,1.02372,.31405509,.22242109,.029191136,1966,.44305289,.3453548,-.47393328,.28718311,1.0646434,.29263106
a1223,Kent v. United States,1,8315,159,383 U.S. 541,2,5,4,3.8313403,.57611841,.27927151,.058390379,1966,.76746291,.62371391,1.6324136,2.2829454,3.5681348,2.494498
a1224,United States v. O'Malley,1,2375,372,383 U.S. 627,12,7,2,.18290098,.24327224,.14625686,.014107466,1966,.26629126,.27624476,-1.1047368,-.25186872,-.29943651,-.55201399
a1225,Federal Trade Commission v. Borden Co.,1,3401,5407,383 U.S. 637,8,7,2,.25769162,.1477697,.032798771,.0048865676,1966,.14991713,.10504824,-1.0486269,-.97917527,-1.1975026,-1.0751016
a1226,Harper v. Virginia Board of Elections,1,2274,3291,383 U.S. 663,2,6,3,1.2798666,.2565501,.070425801,.0085669756,1966,.29618329,.18655884,-.28176573,-.15075025,-.068757966,-.16709131
a1226,Harper v. Virginia Board of Elections,2,2274,2143,383 U.S. 663,2,6,3,1.3646687,.33283424,.072512873,.0091033578,1966,.25071549,.15291178,-.21814504,.43019715,-.41963562,-.069194503
a1227,"International Union, United Automobile, Aerospace & Agricultural Implement Workers of America v. Hoosier Cardinal Corp.",1,3941,1711,383 U.S. 696,7,6,3,1.2520392,.2120904,.068769202,.010368228,1966,.31279331,.19430494,-.30264252,-.48933631,.059422586,-.24418542
a123,Bostock v. Clayton Cnty.,1,33913,8616,140 S. Ct. 1731,2,6,3,.96835524,.26390839,.056328651,.0052179098,2020,.2104134,.9266811,-.51546931,-.094712712,-.73064929,-.44694376
a1230,DeGregory v. Attorney General of New Hampshire,1,1345,224,383 U.S. 825,3,6,3,.78224635,.39234525,.16078967,.025100589,1966,.39482361,.33989477,-.6550929,.88340753,.69245523,.3069233
a1231,Elfbrandt v. Russell,1,2252,1390,384 U.S. 11,3,5,4,1.4521226,.259709,.069619499,.0071206093,1966,.27095848,.17906404,-.15253498,-.12669343,-.26341927,-.18088256
a1236,Amell v. United States,1,2589,2914,384 U.S. 158,8,7,2,2.6375184,.25602734,.05822897,.0050039887,1966,.19183761,.12596291,.73677862,-.15473138,-.87399971,-.097317494
a1237,Securities & Exchange Commission v. New England Electric System,1,2764,3183,384 U.S. 176,8,7,2,1.0433099,.2322197,.075031497,.011883676,1966,.19847643,.13869762,-.45923644,-.33604023,-.82276756,-.53934807
a1239,United States v. Standard Oil Co.,1,1889,2235,384 U.S. 224,8,6,3,1.1927471,.25355589,.0474445,.0052503347,1966,.24213296,.14047843,-.34712493,-.17355287,-.48586753,-.33551511
a124,Liu v. Sec. & Exch. Comm'n,1,6132,3400,140 S. Ct. 1936,8,8,1,1.7103932,.16969126,.051575061,.0046715736,2020,.20369893,.12405634,.041226104,-.81223005,-.78246522,-.51782304
a1240,Brotherhood of Railway & Steamship Clerks v. Florida East Coast Railway Co.,1,2657,759,384 U.S. 238,7,7,1,1.0028851,.32282311,.12730193,.010925472,1966,.36316323,.23847455,-.48956415,.35395661,.44813022,.10417423
a1242,Rinaldi v. Yeager,1,1845,231,384 U.S. 305,2,8,1,3.0052493,.42194736,.14850694,.024110317,1966,.27728754,.26741481,1.0126595,1.1088445,-.21457756,.63564217
a1243,Cheff v. Schnackenberg,1,2988,2955,384 U.S. 373,1,6,2,3.3400266,.38617471,.078190804,.010160327,1966,.34404749,.23484355,1.2638179,.83641535,.30061287,.80028206
a1244,Miranda v. Arizona,1,19484,6359,384 U.S. 436,1,5,4,.73573148,.2041968,.030926799,.0041944981,1966,.28319865,.77805829,-.68998951,-.54945064,-.16896115,-.4694671
a1246,United States v. Grinnell Corp.,1,5619,615,384 U.S. 563,8,6,3,3.3805454,.30695829,.19800089,.013757408,1966,.48290598,.30269015,1.294216,.23313694,1.3721921,.96651506
a1246,United States v. Grinnell Corp.,2,5619,3471,384 U.S. 563,8,6,3,2.1612325,.2047575,.10153854,.0095206499,1966,.3467598,.16969293,.379457,-.54518062,.32154393,.051940102
a1247,Federal Trade Commission v. Dean Foods Co.,1,4407,9536,384 U.S. 597,8,5,4,.38645804,.1857077,.024947049,.0038744211,1966,.1944561,.12492704,-.95202315,-.6902557,-.85379267,-.83202386
a1248,Katzenbach v. Morgan,1,5637,3942,384 U.S. 641,2,7,2,.46308956,.23169315,.0385685,.0057583451,1966,.21954483,.11946589,-.89453226,-.34005019,-.66018146,-.63158798
a1249,Cardona v. Power,1,662,853,384 U.S. 672,2,7,2,1.126207,.41517529,.18234634,.024167001,1966,.4458518,.2706604,-.39704499,1.0572714,1.0862428,.58215642
a1251,Davis v. North Carolina,1,4916,1245,384 U.S. 737,1,7,2,.72858995,.17474569,.057758901,.0051318407,1966,.20467407,.20012689,-.69534725,-.77373767,-.77494001,-.74800831
a1252,Schmerber v. California,1,4630,45,384 U.S. 757,1,5,4,2.3020766,.52628219,.54020238,.086375654,1966,.75448048,.65891409,.48512179,1.903414,3.4679484,1.9521614
a1252,Schmerber v. California,2,4630,1688,384 U.S. 757,1,5,4,1.5595884,.27464175,.062274799,.0082592368,1966,.31272823,.2857936,-.071911402,-.012971981,.058920298,-.0086543616
a1252,Schmerber v. California,3,4630,143,384 U.S. 757,1,5,4,3.7481036,.43935156,.33483905,.030406535,1966,.53079963,.5242548,1.5699674,1.2413875,1.7417902,1.517715
a1252,Schmerber v. California,4,4630,98,384 U.S. 757,1,5,4,1.667436,.44387099,.33610901,.040379822,1966,.4673264,.36338115,.0089985467,1.2758056,1.2519635,.84558922
a1254,City of Greenwood v. Peacock,1,9259,6489,384 U.S. 808,9,5,4,1.8361171,.2151168,.0427518,.0057308674,1966,.19579381,.12198752,.13554735,-.46628857,-.8434695,-.39140356
a1259,Black v. United States,1,844,723,385 U.S. 26,1,5,2,.65981287,.29532474,.076528668,.016791165,1966,.21414953,.25295359,-.74694556,.14454083,-.70181727,-.43474066
a126,"Trump v. Mazars USA, LLP",1,5951,6129,140 S. Ct. 2019,13,7,2,1.8382918,.2480344,.13108601,.010669947,2020,.30475563,.21218586,.13717881,-.21560217,-.0026047134,-.02700936
a126,"Trump v. Mazars USA, LLP",2,5951,640,140 S. Ct. 2019,13,7,2,1.5793903,.25017464,.11892796,.015727639,2020,.30000186,.22794515,-.057055552,-.19930303,-.039289825,-.09854947
a1260,Pittsburgh Towing Co. v. Mississippi Valley Barge Line Co.,1,220,517,385 U.S. 32,9,8,1,2.4466052,.353304,.21120851,.032199919,1966,.43932188,.37762636,.59355074,.58608603,1.035851,.73849595
a1261,Adderley v. Florida,1,2855,2950,385 U.S. 39,3,5,4,2.8841398,.31972069,.13773704,.012339234,1966,.35084856,.18944043,.92180014,.3303299,.35309714,.53507572
a1262,Illinois Central Railroad v. Norfolk & Western Railway Co.,1,5029,142,385 U.S. 57,9,8,1,5.5705161,.63123137,.38320565,.057662845,1966,.57919323,.53137761,2.937187,2.702662,2.1152465,2.5850317
a1263,Cichos v. Indiana,1,1200,551,385 U.S. 76,1,6,3,1.2341808,.39189601,.18217111,.020868361,1966,.40914166,.26451397,-.31604034,.87998635,.80294847,.45563149
a1264,Bank of Marin v. England,1,1122,3144,385 U.S. 99,8,8,1,1.4138058,.29749584,.130648,.013636351,1966,.25494778,.22142208,-.18128115,.161075,-.38697481,-.13572699
a1265,United States v. Demko,1,1535,696,385 U.S. 149,8,7,2,2.6007719,.2951448,.0694471,.014637649,1966,.28526765,.23024082,.70921046,.14317043,-.15299459,.23312877
a1266,Transportation-Communication Employees Union v. Union Pacific Railroad,1,2812,4496,385 U.S. 157,9,7,2,1.1690704,.1043676,.034981199,.0052669048,1966,.24191743,.13829523,-.36488783,-1.3097072,-.4875308,-.72070861
a1267,"Canada Packers, Ltd. v. Atchison, Topeka & Santa Fe Railway Co.",1,582,1090,385 U.S. 182,9,8,1,2.0896308,.47539371,.18585205,.021356881,1966,.30249661,.3248648,.32573968,1.5158691,-.020037673,.60719037
a1268,Walker v. Southern Railway Co.,1,817,1146,385 U.S. 196,8,6,3,2.3151007,.34468639,.1349474,.013689637,1960,.27000928,.25832587,.49489278,.52045804,-.27074435,.24820216
a1270,Immigration & Naturalization Service v. Errico,1,3439,1641,385 U.S. 214,2,6,3,.39446029,.15244339,.051339,.0079722404,1966,.19765735,.1291312,-.94601965,-.94358242,-.82908845,-.90623015
a1271,Fortson v. Morris,1,1357,1973,385 U.S. 231,2,5,4,.61941475,.26371586,.072188258,.0091482997,1966,.18187594,.18216932,-.77725321,-.096178882,-.95087451,-.6081022
a1271,Fortson v. Morris,2,1357,2913,385 U.S. 231,2,5,4,1.5127804,.18712264,.11966014,.019544601,1966,.22838992,.19610095,-.10702793,-.67948008,-.59192342,-.45947713
a1272,United States v. Fabrizio,1,2434,1400,385 U.S. 263,1,7,2,2.5176048,.2559036,.059360199,.0093895197,1966,.28657407,.16805023,.64681649,-.15567373,-.14291291,.11607662
a1273,Woodby v. Immigration & Naturalization Service,1,3203,1671,385 U.S. 276,2,7,2,.81491548,.1969727,.05656004,.0054576993,1966,.23473591,.14599717,-.6305837,-.60446632,-.54295105,-.59266704
a1274,Hoffa v. United States,1,5876,3296,385 U.S. 293,1,4,3,.65939295,.22626203,.049525499,.0047914982,1966,.32246637,.1657626,-.74726057,-.38141125,.13407016,-.33153388
a1275,Osborn v. United States,1,5179,4645,385 U.S. 323,1,7,1,7.5169492,.42329884,.20584691,.026433706,1966,.51406312,.3965655,4.3974495,1.1191368,1.6126336,2.3764067
a1276,Parker v. Gladden,1,800,1340,385 U.S. 363,1,8,1,.69074374,.2949734,.072933733,.012102306,1966,.31143749,.20825505,-.7237404,.14186518,.04895959,-.17763855
a1277,"Time, Inc. v. Hill",1,7534,3297,385 U.S. 374,3,5,4,1.7730094,.19747131,.052549541,.0084440708,1967,.25209898,.14365184,.088202365,-.60066909,-.40895918,-.30714196
a1278,Swann v. Adams,1,1729,335,385 U.S. 440,2,7,2,1.3975626,.30683371,.13417983,.022557557,1967,.35480684,.25181204,-.19346721,.23218824,.38364345,.14078815
a1279,Garrity v. New Jersey,1,2079,3001,385 U.S. 493,1,5,4,2.816282,.4783988,.114355,.009691298,1967,.26135504,.21519554,.87089157,1.5387546,-.3375296,.69070554
a128,June Med. Servs. L. L. C. v. Russo,1,16757,17362,140 S. Ct. 2103,5,5,4,.50106603,.12689483,.028302429,.0035446882,2020,.17435151,.00073850155,-.86604136,-1.1381494,-1.0089409,-1.0043772
a128,June Med. Servs. L. L. C. v. Russo,2,16757,6369,140 S. Ct. 2103,5,5,4,.79844451,.1627142,.048643101,.0083026886,2020,.21886635,.8424843,-.64294058,-.86536437,-.66541737,-.72457409
a128,June Med. Servs. L. L. C. v. Russo,3,16757,1340,140 S. Ct. 2103,5,5,4,.8966108,.29033649,.070735037,.0072951317,2020,.25253713,.83789593,-.5692938,.10655243,-.40557793,-.28943977
a1280,Spevack v. Klein,1,2312,3214,385 U.S. 511,1,5,4,1.6994355,.410853,.070310242,.013509274,1967,.25367719,.20396435,.033005349,1.0243547,-.39678004,.22019333
a1280,Spevack v. Klein,2,2312,601,385 U.S. 511,1,5,4,3.5469308,.4819741,.198467,.019751906,1967,.47419196,.4191134,1.4190426,1.5659825,1.3049455,1.4299902
a1281,Spencer v. Texas,1,4684,6187,385 U.S. 554,1,5,4,.92585909,.18279541,.026525101,.005125165,1967,.20415485,.1426422,-.547351,-.71243447,-.77894688,-.67957747
a1281,Spencer v. Texas,2,4684,99,385 U.S. 554,1,5,4,5.1611028,.58627796,.41825664,.078157783,1967,.67507029,.63963467,2.6300347,2.3603163,2.8551354,2.6151621
a1282,Keyishian v. Board of Regents,1,8923,2721,385 U.S. 589,3,5,4,.77777857,.19513166,.056383971,.0084364414,1967,.20382631,.13785446,-.6584447,-.61848688,-.78148222,-.68613791
a1283,"Berenyi v. District Director, Immigration & Naturalization Service",1,2369,2172,385 U.S. 630,2,6,3,3.1903298,.24388111,.15979411,.025655091,1967,.27072579,.18969864,1.1515115,-.24723192,-.26521501,.21302155
a129,Espinoza v. Mont. Dep't of Revenue,1,9473,3186,140 S. Ct. 2246,3,5,4,.99738574,.18231934,.03359675,.0029307604,2020,.22047609,.91820365,-.49368992,-.71605998,-.65299487,-.62091494
a1292,Chapman v. California,1,7738,3692,386 U.S. 18,1,8,1,1.6444964,.31112379,.18624081,.040764451,1967,.30671966,.23085827,-.0082112867,.26485962,.012551842,.089733392
a1293,Cooper v. California,1,1314,1115,386 U.S. 58,1,5,4,.86787456,.22178006,.089508533,.0072876215,1967,.24807429,.19454169,-.59085244,-.41554403,-.44001791,-.48213813
a1294,Giles v. Maryland,1,4784,5470,386 U.S. 66,1,5,4,1.7101517,.2078777,.048595551,.01181227,1967,.20922822,.14203513,.04104491,-.52141851,-.73979539,-.40672299
a1296,Cascade Natural Gas Corp. v. El Paso Natural Gas Co.,1,3907,5980,386 U.S. 129,8,5,2,1.7734466,.34299159,.12012506,.012499332,1967,.34730458,.21378428,.088530317,.50755119,.32574809,.30727655
